"SDO_ID","SDO_Name","Geogr_Laenge","Geogr_Breite","Hoehe_ueber_NN","Metadata_Link"
"2319","Holzkirchen","11,6961","47,8823","685.0","https://cdc.dwd.de/rest/metadata/station/html/812300084903"
"1","Aach","8,8493","47,8413","478.0","https://cdc.dwd.de/rest/metadata/station/html/812300086183"
"2532","Kassel","9,4424","51,2963","231.0","https://cdc.dwd.de/rest/metadata/station/html/812300087463"
"3552","Neuruppin","12,8072","52,9037","38.0","https://cdc.dwd.de/rest/metadata/station/html/812300088039"
"402","Berlin-Dahlem (LFAG)","13,2997","52,4564","55.0","https://cdc.dwd.de/rest/metadata/station/html/812300089319"
"3307","Mittenwald-Buckelwiesen","11,2649","47,4814","983.0","https://cdc.dwd.de/rest/metadata/station/html/812300089895"
"1102","Ebersbach/Fils","9,5328","48,7201","300.0","https://cdc.dwd.de/rest/metadata/station/html/812300091175"
"5277","Wahlen","9,1280","50,8119","349.0","https://cdc.dwd.de/rest/metadata/station/html/812300092455"
"368","Bergen","9,9248","52,8152","68.0","https://cdc.dwd.de/rest/metadata/station/html/812300093031"
"1345","Feldberg","13,4371","53,3346","92.0","https://cdc.dwd.de/rest/metadata/station/html/812300094311"
"6163","Dörnick","10,3519","54,1654","27.0","https://cdc.dwd.de/rest/metadata/station/html/812300094887"
"2159","Herrenberg","8,8541","48,5915","434.0","https://cdc.dwd.de/rest/metadata/station/html/812300096167"
"2878","Lauchstädt, Bad","11,8786","51,3909","117.0","https://cdc.dwd.de/rest/metadata/station/html/812300097447"
"3093","Lüchow","11,1374","52,9724","16.0","https://cdc.dwd.de/rest/metadata/station/html/812300098023"
"643","Brake-Süderfeld","8,4529","53,2960","0.0","https://cdc.dwd.de/rest/metadata/station/html/812300099303"
"4485","Schmalkalden, Kurort","10,4539","50,7250","296.0","https://cdc.dwd.de/rest/metadata/station/html/812300099879"
"3519","Neuhausen ob Eck-Unterschwandorf","8,9932","47,9519","663.0","https://cdc.dwd.de/rest/metadata/station/html/812300101159"
"2354","Hoyerswerda Kr. Bautzen","14,2426","51,4379","118.0","https://cdc.dwd.de/rest/metadata/station/html/812300102439"
"6093","Wendisch Evern","10,4704","53,2139","62.0","https://cdc.dwd.de/rest/metadata/station/html/812300103015"
"2005","Hankensbüttel","10,5984","52,7199","108.0","https://cdc.dwd.de/rest/metadata/station/html/812300104295"
"766","Büchel-Alflen","7,0595","50,1745","477.0","https://cdc.dwd.de/rest/metadata/station/html/812300104871"
"4557","Schopfheim-Eichen","7,8440","47,6464","399.0","https://cdc.dwd.de/rest/metadata/station/html/812300106151"
"526","Blankenburg, Bad","11,2805","50,6738","254.0","https://cdc.dwd.de/rest/metadata/station/html/812300106727"
"1380","Flensburg-Mürwik","9,4580","54,8147","19.0","https://cdc.dwd.de/rest/metadata/station/html/812300107431"
"1590","Geldern-Walbeck","6,2463","51,4942","37.0","https://cdc.dwd.de/rest/metadata/station/html/812300108007"
"3815","Osnabrück","8,0534","52,2553","95.0","https://cdc.dwd.de/rest/metadata/station/html/812300109287"
"4508","Schneifelforsthaus","6,4194","50,2968","653.0","https://cdc.dwd.de/rest/metadata/station/html/812300109863"
"5250","Vogtsburg-Oberrotweil","7,6353","48,0908","223.0","https://cdc.dwd.de/rest/metadata/station/html/812300111143"
"4079","Rastenberg","11,4183","51,1765","200.0","https://cdc.dwd.de/rest/metadata/station/html/812300111719"
"3537","Neumünster","9,9791","54,0873","26.0","https://cdc.dwd.de/rest/metadata/station/html/812300112423"
"4174","Rheine-Bentlage","7,3866","52,2887","40.0","https://cdc.dwd.de/rest/metadata/station/html/812300112999"
"3821","Osterfeld","11,9293","51,0872","244.0","https://cdc.dwd.de/rest/metadata/station/html/812300114855"
"840","Carlsfeld","12,6114","50,4313","895.0","https://cdc.dwd.de/rest/metadata/station/html/812300116135"
"15000","Aachen-Orsbach","6,0244","50,7983","231.0","https://cdc.dwd.de/rest/metadata/station/html/812300117991"
"1201","Elsdorf/Erftkreis","6,5646","50,9281","85.0","https://cdc.dwd.de/rest/metadata/station/html/812300119271"
"5779","Zinnwald-Georgenfeld","13,7516","50,7313","877.0","https://cdc.dwd.de/rest/metadata/station/html/812300119847"
"652","Hagenbüchach","10,7706","49,5353","384.0","https://cdc.dwd.de/rest/metadata/station/html/812300121127"
"2485","Kaisersbach-Cronhütte","9,6871","48,9170","489.0","https://cdc.dwd.de/rest/metadata/station/html/812300121703"
"1580","Geisenheim","7,9548","49,9859","111.0","https://cdc.dwd.de/rest/metadata/station/html/812300122983"
"3541","Neunkirchen-Seelscheid-Meisenbach","7,3081","50,8956","185.0","https://cdc.dwd.de/rest/metadata/station/html/812300124263"
"2349","Hornisgrinde","8,2033","48,6136","1138.0","https://cdc.dwd.de/rest/metadata/station/html/812300124839"
"1621","Geroda-Platz","9,9144","50,2777","553.0","https://cdc.dwd.de/rest/metadata/station/html/812300126119"
"4094","Weingarten, Kr. Ravensburg","9,6206","47,8062","441.0","https://cdc.dwd.de/rest/metadata/station/html/812300126695"
"5133","Twistetal-Mühlhausen","8,9132","51,3344","295.0","https://cdc.dwd.de/rest/metadata/station/html/812300127975"
"1073","Dürkheim, Bad (Saline)","8,1797","49,4686","115.0","https://cdc.dwd.de/rest/metadata/station/html/812300129255"
"4548","Schönwald/Ofr.-Brunn","12,0791","50,1847","608.0","https://cdc.dwd.de/rest/metadata/station/html/812300129831"
"2783","Kumhausen","12,1513","48,5126","436.0","https://cdc.dwd.de/rest/metadata/station/html/812300131111"
"5731","Wutöschingen-Ofteringen","8,3801","47,6783","395.0","https://cdc.dwd.de/rest/metadata/station/html/812300131687"
"1759","Greifswalder Oie","13,9102","54,2437","12.0","https://cdc.dwd.de/rest/metadata/station/html/812300132967"
"5681","Wolfstein/Pfalz","7,6234","49,5811","200.0","https://cdc.dwd.de/rest/metadata/station/html/812300134247"
"5941","Reit im Winkl","12,4698","47,6754","686.0","https://cdc.dwd.de/rest/metadata/station/html/812300134823"
"3666","Nürnberg-Buchenbuehl","11,1070","49,5008","335.0","https://cdc.dwd.de/rest/metadata/station/html/812300136103"
"154","Amerang-Pfaffing","12,2925","48,0197","516.0","https://cdc.dwd.de/rest/metadata/station/html/812300136679"
"7351","Feldberg/Mecklenburg","13,4175","53,3176","115.0","https://cdc.dwd.de/rest/metadata/station/html/812300137959"
"1987","Hamburg-Sankt Pauli","9,9662","53,5467","47.0","https://cdc.dwd.de/rest/metadata/station/html/812300139239"
"13710","Landshut-Reithof","12,2576","48,5734","490.0","https://cdc.dwd.de/rest/metadata/station/html/812300139815"
"4705","Silberhütte","12,3891","49,7595","819.0","https://cdc.dwd.de/rest/metadata/station/html/812300141095"
"1550","Garmisch-Partenkirchen","11,0621","47,4830","719.0","https://cdc.dwd.de/rest/metadata/station/html/812300141671"
"4393","Sankt Peter-Ording","8,6031","54,3279","5.0","https://cdc.dwd.de/rest/metadata/station/html/812300142951"
"1619","Gernsheim","8,4887","49,7622","90.0","https://cdc.dwd.de/rest/metadata/station/html/812300144231"
"2856","Langenlipsdorf","13,0878","51,9173","91.0","https://cdc.dwd.de/rest/metadata/station/html/812300144807"
"5802","Zwieselberg","13,2137","49,0007","615.0","https://cdc.dwd.de/rest/metadata/station/html/812300146087"
"2750","Kronach","11,3209","50,2524","310.0","https://cdc.dwd.de/rest/metadata/station/html/812300146663"
"706","Eschbach","7,6611","47,8858","234.0","https://cdc.dwd.de/rest/metadata/station/html/812300147943"
"3776","Offenbach/M. (Stadt)","8,7546","50,0946","110.0","https://cdc.dwd.de/rest/metadata/station/html/812300149223"
"691","Bremen","8,7981","53,0451","4.0","https://cdc.dwd.de/rest/metadata/station/html/812300149799"
"702","Bremerhaven-Speckenbüttel","8,6015","53,5876","8.0","https://cdc.dwd.de/rest/metadata/station/html/812300151079"
"3679","Kiefersfelden-Gach","12,1665","47,6187","518.0","https://cdc.dwd.de/rest/metadata/station/html/812300151655"
"1492","Malsburg-Marzell-Friedrichsheim","7,7348","47,7819","852.0","https://cdc.dwd.de/rest/metadata/station/html/812300152935"
"1074","Dürrenberg, Bad","12,0810","51,3043","103.0","https://cdc.dwd.de/rest/metadata/station/html/812300154215"
"1503","Friesoythe-Altenoythe","7,9020","53,0643","6.0","https://cdc.dwd.de/rest/metadata/station/html/812300154791"
"2252","Bertsdorf-Hörnitz","14,7456","50,8992","271.0","https://cdc.dwd.de/rest/metadata/station/html/812300156071"
"2925","Leinefelde","10,3123","51,3932","356.0","https://cdc.dwd.de/rest/metadata/station/html/812300156647"
"3001","Liliental","7,6770","48,0674","284.0","https://cdc.dwd.de/rest/metadata/station/html/812300157927"
"5442","Weißenfels","11,9154","51,2002","109.0","https://cdc.dwd.de/rest/metadata/station/html/812300159207"
"4857","Mittelnkirchen-Hohenfelde","9,6097","53,5534","2.0","https://cdc.dwd.de/rest/metadata/station/html/812300159783"
"1066","Duderstadt","10,2613","51,5040","180.0","https://cdc.dwd.de/rest/metadata/station/html/812300161063"
"7419","Langenwetzendorf-Göttendorf","12,0756","50,6610","389.0","https://cdc.dwd.de/rest/metadata/station/html/812300161639"
"4077","Rastatt","8,1868","48,8471","114.0","https://cdc.dwd.de/rest/metadata/station/html/812300162919"
"592","Bokel","9,7344","53,8634","10.0","https://cdc.dwd.de/rest/metadata/station/html/812300164199"
"555","Bochum","7,2289","51,5026","110.0","https://cdc.dwd.de/rest/metadata/station/html/812300164775"
"3045","Löningen-Hagel","7,8763","52,7432","27.0","https://cdc.dwd.de/rest/metadata/station/html/812300166055"
"3167","Marienberg, Bad","7,9603","50,6621","547.0","https://cdc.dwd.de/rest/metadata/station/html/812300166631"
"4987","Tauberbischofsheim-Dittigheim","9,6747","49,6122","179.0","https://cdc.dwd.de/rest/metadata/station/html/812300167911"
"2302","Hohlstedt-Kötschau","11,4847","50,9632","317.0","https://cdc.dwd.de/rest/metadata/station/html/812300168487"
"2912","Lehbek","9,8791","54,7419","9.0","https://cdc.dwd.de/rest/metadata/station/html/812300169191"
"3031","Lippstadt-Bökenförde","8,3945","51,6336","92.0","https://cdc.dwd.de/rest/metadata/station/html/812300169767"
"5236","Visbek","8,3112","52,8318","51.0","https://cdc.dwd.de/rest/metadata/station/html/812300171047"
"1544","Gardelegen","11,3942","52,5129","47.0","https://cdc.dwd.de/rest/metadata/station/html/812300171623"
"5885","Kirchheim/Teck-Ötlingen","9,4203","48,6582","289.0","https://cdc.dwd.de/rest/metadata/station/html/812300172903"
"1106","Eberswalde","13,7979","52,8239","45.0","https://cdc.dwd.de/rest/metadata/station/html/812300173479"
"7106","Bielefeld-Deppendorf","8,4565","52,0714","105.0","https://cdc.dwd.de/rest/metadata/station/html/812300174759"
"599","Bonn-Friesdorf","7,1467","50,7055","62.0","https://cdc.dwd.de/rest/metadata/station/html/812300176039"
"6273","Demker","11,8551","52,5075","36.0","https://cdc.dwd.de/rest/metadata/station/html/812300176615"
"1050","Dresden-Hosterwitz","13,8470","51,0221","112.0","https://cdc.dwd.de/rest/metadata/station/html/812300177895"
"1224","Emmendingen-Mundingen","7,8351","48,1378","201.0","https://cdc.dwd.de/rest/metadata/station/html/812300178471"
"817","Burgwald-Bottendorf","8,8146","51,0306","296.0","https://cdc.dwd.de/rest/metadata/station/html/812300179751"
"2665","Köln-Botanischer Garten","6,9712","50,9615","45.0","https://cdc.dwd.de/rest/metadata/station/html/812300181031"
"3211","Mauth-Finsterau","13,5746","48,9359","1012.0","https://cdc.dwd.de/rest/metadata/station/html/812300181607"
"1292","Eschenbach/Oberpfalz","11,8222","49,7522","470.0","https://cdc.dwd.de/rest/metadata/station/html/812300182887"
"3362","Mühlacker","8,8735","48,9721","243.0","https://cdc.dwd.de/rest/metadata/station/html/812300183463"
"3442","Nauheim, Bad","8,7506","50,3574","149.0","https://cdc.dwd.de/rest/metadata/station/html/812300184743"
"2928","Leipzig-Holzhausen","12,4462","51,3151","138.0","https://cdc.dwd.de/rest/metadata/station/html/812300186023"
"2417","Mittbach","12,0307","48,1644","621.0","https://cdc.dwd.de/rest/metadata/station/html/812300187879"
"4928","Stuttgart (Schnarrenberg)","9,2000","48,8281","314.0","https://cdc.dwd.de/rest/metadata/station/html/812300188455"
"167","Anklam","13,6854","53,8409","11.0","https://cdc.dwd.de/rest/metadata/station/html/812300189735"
"3212","Mayen","7,2300","50,3249","230.0","https://cdc.dwd.de/rest/metadata/station/html/812300191015"
"5397","Weiden","12,1844","49,6662","440.0","https://cdc.dwd.de/rest/metadata/station/html/812300191591"
"3382","München-Bogenhausen","11,6000","48,1441","521.0","https://cdc.dwd.de/rest/metadata/station/html/812300192871"
"7403","Leutkirch-Herlazhofen","10,0325","47,7955","672.0","https://cdc.dwd.de/rest/metadata/station/html/812300193447"
"5097","Tribsees","12,7655","54,0654","10.0","https://cdc.dwd.de/rest/metadata/station/html/812300194727"
"4490","Schmelz-Hüttersdorf","6,8360","49,4149","223.0","https://cdc.dwd.de/rest/metadata/station/html/812300196007"
"7369","Feuchtwangen-Heilbronn","10,3661","49,1623","475.0","https://cdc.dwd.de/rest/metadata/station/html/812300196583"
"4278","Roth bei Nürnberg","11,0934","49,2511","340.0","https://cdc.dwd.de/rest/metadata/station/html/812300197863"
"1107","Ebrach","10,4991","49,8520","346.0","https://cdc.dwd.de/rest/metadata/station/html/812300198439"
"2564","Kiel-Holtenau","10,1424","54,3776","28.0","https://cdc.dwd.de/rest/metadata/station/html/812300199719"
"771","Büdingen","9,1167","50,2769","148.0","https://cdc.dwd.de/rest/metadata/station/html/812300200999"
"427","Berlin Brandenburg","13,5306","52,3807","46.0","https://cdc.dwd.de/rest/metadata/station/html/812300201575"
"5398","Weidenbach, Kr.Ansbach","10,6487","49,1965","425.0","https://cdc.dwd.de/rest/metadata/station/html/812300202855"
"2542","Kaufbeuren","10,6007","47,8652","716.0","https://cdc.dwd.de/rest/metadata/station/html/812300203431"
"72","Albstadt-Onstmettingen","9,0001","48,2766","794.0","https://cdc.dwd.de/rest/metadata/station/html/812300204711"
"3004","Limburg/Lahn-Offheim","8,0605","50,4116","185.0","https://cdc.dwd.de/rest/metadata/station/html/812300205991"
"5643","Wittstock-Rote Mühle","12,4949","53,1864","68.0","https://cdc.dwd.de/rest/metadata/station/html/812300206567"
"422","Berlin-Mitte","13,3833","52,5333","35.0","https://cdc.dwd.de/rest/metadata/station/html/812300207847"
"3379","München-Stadt","11,5429","48,1632","515.0","https://cdc.dwd.de/rest/metadata/station/html/812300208423"
"1239","Engen/Hegau","8,7673","47,8516","540.0","https://cdc.dwd.de/rest/metadata/station/html/812300209703"
"5543","Wiesbaden-Dotzheim","8,1872","50,0863","235.0","https://cdc.dwd.de/rest/metadata/station/html/812300210983"
"704","Bremervörde","9,1390","53,4451","11.0","https://cdc.dwd.de/rest/metadata/station/html/812300211559"
"5088","Trent","13,2460","54,5337","3.0","https://cdc.dwd.de/rest/metadata/station/html/812300212839"
"198","Artern","11,2920","51,3744","164.0","https://cdc.dwd.de/rest/metadata/station/html/812300213415"
"2522","Karlsruhe","8,3641","49,0382","112.0","https://cdc.dwd.de/rest/metadata/station/html/812300214695"
"4489","Schmatzfeld","10,7667","51,8833","198.0","https://cdc.dwd.de/rest/metadata/station/html/812300215975"
"3612","Nienburg","9,2229","52,6711","25.0","https://cdc.dwd.de/rest/metadata/station/html/812300216551"
"661","Braunschweig (T.H.)","10,5334","52,2708","75.0","https://cdc.dwd.de/rest/metadata/station/html/812300217831"
"4997","Starkenberg-Tegkwitz","12,3419","50,9771","196.0","https://cdc.dwd.de/rest/metadata/station/html/812300218407"
"3672","Nufringen","8,8962","48,6207","457.0","https://cdc.dwd.de/rest/metadata/station/html/812300219687"
"4149","Marienberg-Reitzenhain","13,2239","50,5477","774.0","https://cdc.dwd.de/rest/metadata/station/html/812300220967"
"7099","Liebenburg-Othfresen","10,3966","52,0111","187.0","https://cdc.dwd.de/rest/metadata/station/html/812300221543"
"2206","Hildesheim","9,8838","52,1408","117.0","https://cdc.dwd.de/rest/metadata/station/html/812300222823"
"1964","Olsdorf","6,3821","49,9445","328.0","https://cdc.dwd.de/rest/metadata/station/html/812300223399"
"1091","Ebeleben","10,7362","51,2806","258.0","https://cdc.dwd.de/rest/metadata/station/html/812300225255"
"2078","Weddingstedt","9,0853","54,2181","10.0","https://cdc.dwd.de/rest/metadata/station/html/812300225959"
"2483","Kahler Asten","8,4891","51,1803","839.0","https://cdc.dwd.de/rest/metadata/station/html/812300226535"
"4288","Rothenfelde, Bad","8,1809","52,1038","96.0","https://cdc.dwd.de/rest/metadata/station/html/812300227815"
"5100","Trier-Petrisberg","6,6583","49,7479","261.0","https://cdc.dwd.de/rest/metadata/station/html/812300228391"
"5429","Weinsberg","9,2920","49,1512","219.0","https://cdc.dwd.de/rest/metadata/station/html/812300229671"
"4752","Sonneberg-Neufang","11,1828","50,3746","626.0","https://cdc.dwd.de/rest/metadata/station/html/812300230247"
"4156","Rendsburg","9,6749","54,2878","8.0","https://cdc.dwd.de/rest/metadata/station/html/812300230951"
"5064","Tönisvorst","6,4437","51,2897","37.0","https://cdc.dwd.de/rest/metadata/station/html/812300231527"
"98","Altastenberg","8,4671","51,1890","780.0","https://cdc.dwd.de/rest/metadata/station/html/812300232807"
"4445","Wernigerode-Schierke","10,6533","51,7658","609.0","https://cdc.dwd.de/rest/metadata/station/html/812300233383"
"175","Ansbach","10,5751","49,2964","413.0","https://cdc.dwd.de/rest/metadata/station/html/812300234663"
"71","Albstadt-Badkap","8,9784","48,2156","759.0","https://cdc.dwd.de/rest/metadata/station/html/812300235239"
"6217","Saarbrücken-Burbach","6,9351","49,2406","190.0","https://cdc.dwd.de/rest/metadata/station/html/812300236519"
"1920","Hagen-Fley","7,4895","51,4129","100.0","https://cdc.dwd.de/rest/metadata/station/html/812300237799"
"6314","Nossen","13,3003","51,0507","306.0","https://cdc.dwd.de/rest/metadata/station/html/812300238375"
"851","Pemfling-Pitzling","12,6044","49,2505","391.0","https://cdc.dwd.de/rest/metadata/station/html/812300239655"
"2712","Konstanz","9,1307","47,6952","428.0","https://cdc.dwd.de/rest/metadata/station/html/812300240231"
"1863","Gründau-Breitenborn","9,1854","50,2667","258.0","https://cdc.dwd.de/rest/metadata/station/html/812300241511"
"4240","Roetgen","6,2058","50,6407","440.0","https://cdc.dwd.de/rest/metadata/station/html/812300242791"
"1346","Feldberg/Schwarzwald","8,0038","47,8748","1486.0","https://cdc.dwd.de/rest/metadata/station/html/812300243367"
"2069","Hausstein","13,0670","48,8629","648.0","https://cdc.dwd.de/rest/metadata/station/html/812300244647"
"4175","Rheinfelden","7,7721","47,5590","283.0","https://cdc.dwd.de/rest/metadata/station/html/812300245223"
"5371","Wasserkuppe","9,9427","50,4973","920.0","https://cdc.dwd.de/rest/metadata/station/html/812300246503"
"1513","Fuchskauten","8,1027","50,6588","653.0","https://cdc.dwd.de/rest/metadata/station/html/812300247783"
"4704","Sigmarszell-Zeisertsweiler","9,7404","47,5776","508.0","https://cdc.dwd.de/rest/metadata/station/html/812300248359"
"2920","Leiblfing","12,5121","48,7654","365.0","https://cdc.dwd.de/rest/metadata/station/html/812300249639"
"6259","Großerlach-Mannenweiler","9,6033","49,0210","524.0","https://cdc.dwd.de/rest/metadata/station/html/812300250215"
"2578","Kirchdorf/Poel","11,4341","53,9995","14.0","https://cdc.dwd.de/rest/metadata/station/html/812300251495"
"2331","Homburg/Saar","7,3533","49,3278","235.0","https://cdc.dwd.de/rest/metadata/station/html/812300252775"
"6336","Lohr/Main-Halsbach","9,6540","50,0132","288.0","https://cdc.dwd.de/rest/metadata/station/html/812300253351"
"3878","Passau-Maierhof","13,4152","48,5805","329.0","https://cdc.dwd.de/rest/metadata/station/html/812300254631"
"232","Augsburg","10,9417","48,4253","462.0","https://cdc.dwd.de/rest/metadata/station/html/812300255207"
"1666","Glücksburg-Meierwik","9,5058","54,8273","12.0","https://cdc.dwd.de/rest/metadata/station/html/812300256487"
"2932","Leipzig/Halle","12,2396","51,4347","131.0","https://cdc.dwd.de/rest/metadata/station/html/812300257767"
"403","Berlin-Dahlem (FU)","13,3017","52,4537","51.0","https://cdc.dwd.de/rest/metadata/station/html/812300258343"
"5032","Thüngersheim","9,8469","49,8850","197.0","https://cdc.dwd.de/rest/metadata/station/html/812300259623"
"1735","Grainet-Rehberg","13,6290","48,7894","628.0","https://cdc.dwd.de/rest/metadata/station/html/812300260199"
"5280","Wittenborn","10,2267","53,9224","33.0","https://cdc.dwd.de/rest/metadata/station/html/812300261479"
"3083","Lübben-Blumenfelde","13,8797","51,9267","57.0","https://cdc.dwd.de/rest/metadata/station/html/812300263335"
"6182","Mallersdorf-Pfaffenberg","12,1743","48,7757","404.0","https://cdc.dwd.de/rest/metadata/station/html/812300264615"
"2905","Lechfeld","10,8507","48,1849","550.0","https://cdc.dwd.de/rest/metadata/station/html/812300265191"
"772","Bühlertal","8,1744","48,6957","190.0","https://cdc.dwd.de/rest/metadata/station/html/812300266471"
"4479","Schlüchtern-Kloster Gomfritz","9,5358","50,3849","375.0","https://cdc.dwd.de/rest/metadata/station/html/812300267751"
"78","Alfhausen","7,9125","52,4853","64.0","https://cdc.dwd.de/rest/metadata/station/html/812300268327"
"1207","Elster, Bad-Sohl","12,2742","50,2705","558.0","https://cdc.dwd.de/rest/metadata/station/html/812300269607"
"3836","Ostheim v.d. Rhön","10,2211","50,4538","314.0","https://cdc.dwd.de/rest/metadata/station/html/812300270183"
"2081","Königstuhl","8,7251","49,3981","561.0","https://cdc.dwd.de/rest/metadata/station/html/812300271463"
"1617","Gernrode","11,1317","51,7259","210.0","https://cdc.dwd.de/rest/metadata/station/html/812300272743"
"2174","Herzberg","10,3695","51,6255","236.0","https://cdc.dwd.de/rest/metadata/station/html/812300273319"
"327","Bederkesa","8,8323","53,6234","27.0","https://cdc.dwd.de/rest/metadata/station/html/812300274599"
"3231","Meiningen","10,3771","50,5611","450.0","https://cdc.dwd.de/rest/metadata/station/html/812300275175"
"3425","Murrhardt","9,5708","48,9729","344.0","https://cdc.dwd.de/rest/metadata/station/html/812300276455"
"888","Crimmitschau","12,3821","50,8149","269.0","https://cdc.dwd.de/rest/metadata/station/html/812300277735"
"5640","Wittmundhafen","7,6625","53,5444","7.0","https://cdc.dwd.de/rest/metadata/station/html/812300278311"
"1219","Emden-Nesserland","7,1909","53,3449","5.0","https://cdc.dwd.de/rest/metadata/station/html/812300279591"
"150","Alzey","8,1164","49,7273","215.0","https://cdc.dwd.de/rest/metadata/station/html/812300280167"
"4294","Rottenburg-Kiebingen","8,9687","48,4704","360.0","https://cdc.dwd.de/rest/metadata/station/html/812300281447"
"5078","Travemünde","10,8892","53,9619","2.0","https://cdc.dwd.de/rest/metadata/station/html/812300282023"
"1329","Eutin","10,5865","54,1340","50.0","https://cdc.dwd.de/rest/metadata/station/html/812300282727"
"1078","Düsseldorf","6,7686","51,2960","37.0","https://cdc.dwd.de/rest/metadata/station/html/812300283303"
"3236","Melle","8,3833","52,2147","85.0","https://cdc.dwd.de/rest/metadata/station/html/812300284583"
"3660","Nürburg-Barweiler","6,8697","50,3602","485.0","https://cdc.dwd.de/rest/metadata/station/html/812300285159"
"5120","Tübingen","9,0515","48,5198","370.0","https://cdc.dwd.de/rest/metadata/station/html/812300286439"
"2857","Langensalza, Bad","10,6568","51,1173","175.0","https://cdc.dwd.de/rest/metadata/station/html/812300287015"
"3088","Lübeck-Werft","10,7040","53,8953","5.0","https://cdc.dwd.de/rest/metadata/station/html/812300287719"
"3591","Nideggen-Schmidt","6,4240","50,6743","350.0","https://cdc.dwd.de/rest/metadata/station/html/812300288295"
"5575","Wilhelmshaven","8,1060","53,5901","1.0","https://cdc.dwd.de/rest/metadata/station/html/812300289575"
"2044","Harzgerode","11,1366","51,6520","404.0","https://cdc.dwd.de/rest/metadata/station/html/812300290151"
"131","Geringswalde-Altgeringswalde","12,9326","51,0881","296.0","https://cdc.dwd.de/rest/metadata/station/html/812300291431"
"2475","Jüterbog","13,1010","51,9999","75.0","https://cdc.dwd.de/rest/metadata/station/html/812300292007"
"13670","Duisburg-Baerl","6,7018","51,5088","24.0","https://cdc.dwd.de/rest/metadata/station/html/812300293287"
"1032","Dortmund","7,5345","51,5120","120.0","https://cdc.dwd.de/rest/metadata/station/html/812300294567"
"3234","Klipphausen-Garsebach","13,4328","51,1294","158.0","https://cdc.dwd.de/rest/metadata/station/html/812300295143"
"365","Berg/Oberpfalz","11,4303","49,3311","421.0","https://cdc.dwd.de/rest/metadata/station/html/812300296423"
"1468","Freudenstadt","8,4090","48,4538","797.0","https://cdc.dwd.de/rest/metadata/station/html/812300296999"
"1297","Eschwege","10,0138","51,2041","156.0","https://cdc.dwd.de/rest/metadata/station/html/812300298279"
"3101","Lüdinghausen","7,4128","51,7694","58.0","https://cdc.dwd.de/rest/metadata/station/html/812300299559"
"5377","Watzmannhaus","12,9337","47,5714","1923.0","https://cdc.dwd.de/rest/metadata/station/html/812300300135"
"1403","Frammersbach","9,4550","50,0616","260.0","https://cdc.dwd.de/rest/metadata/station/html/812300301415"
"3734","Obersulm-Willsbach","9,3525","49,1280","232.0","https://cdc.dwd.de/rest/metadata/station/html/812300301991"
"4480","Schlüchtern-Herolz","9,5533","50,3447","232.0","https://cdc.dwd.de/rest/metadata/station/html/812300303271"
"450","Bernkastel-Kues","7,0664","49,9186","120.0","https://cdc.dwd.de/rest/metadata/station/html/812300304551"
"4280","Roth","11,1035","49,2162","386.0","https://cdc.dwd.de/rest/metadata/station/html/812300305127"
"2543","Kaufering","10,8609","48,0916","585.0","https://cdc.dwd.de/rest/metadata/station/html/812300306407"
"5229","Villingen-Schwenningen","8,4608","48,0453","719.0","https://cdc.dwd.de/rest/metadata/station/html/812300306983"
"591","Boizenburg","10,6878","53,3911","45.0","https://cdc.dwd.de/rest/metadata/station/html/812300308263"
"3576","Neustadt/Weinstraße (Heidehof)","8,1822","49,3478","125.0","https://cdc.dwd.de/rest/metadata/station/html/812300309543"
"5538","Wielenbach (Demollstr.)","11,1576","47,8827","551.0","https://cdc.dwd.de/rest/metadata/station/html/812300310119"
"3388","München-Perlach","11,6486","48,0919","542.0","https://cdc.dwd.de/rest/metadata/station/html/812300311399"
"73","Aldersbach-Kramersepp","13,0620","48,6183","374.0","https://cdc.dwd.de/rest/metadata/station/html/812300311975"
"5349","Waren (Müritz)","12,6654","53,5196","73.0","https://cdc.dwd.de/rest/metadata/station/html/812300313255"
"1972","Hamburg-Bergedorf","10,2415","53,4793","35.0","https://cdc.dwd.de/rest/metadata/station/html/812300314535"
"7395","Gottfrieding","12,5388","48,6595","350.0","https://cdc.dwd.de/rest/metadata/station/html/812300315111"
"4576","Schwabach (A)","11,0120","49,3261","343.0","https://cdc.dwd.de/rest/metadata/station/html/812300316391"
"1279","Möhrendorf-Kleinseebach","11,0075","49,6497","268.0","https://cdc.dwd.de/rest/metadata/station/html/812300316967"
"3032","List auf Sylt","8,4125","55,0110","25.0","https://cdc.dwd.de/rest/metadata/station/html/812300318247"
"1421","Frankfurt/Main (Stadt)","8,6746","50,1474","125.0","https://cdc.dwd.de/rest/metadata/station/html/812300319527"
"1869","Grünow","13,9339","53,3154","56.0","https://cdc.dwd.de/rest/metadata/station/html/812300320103"
"5488","Mühlhausen, Kr. Schweinfurt","10,0482","49,9622","216.0","https://cdc.dwd.de/rest/metadata/station/html/812300321383"
"2600","Kitzingen","10,1781","49,7363","193.0","https://cdc.dwd.de/rest/metadata/station/html/812300321959"
"3904","Perl-Nennig","6,3789","49,5354","152.0","https://cdc.dwd.de/rest/metadata/station/html/812300323239"
"3300","Mittel-Gründau","9,1064","50,2285","155.0","https://cdc.dwd.de/rest/metadata/station/html/812300324519"
"6170","Coschen","14,7254","52,0192","39.0","https://cdc.dwd.de/rest/metadata/station/html/812300325095"
